"","GeneID","F_olivaceous_BW_1.quant","F_olivaceous_BW_2.quant","F_olivaceous_BW_3.quant","F_olivaceous_FW_1.quant","F_olivaceous_FW_2.quant","F_olivaceous_FW_3.quant","F_olivaceous_transfer_1.quant","F_olivaceous_transfer_2.quant","baseMean_TR_v_FW","log2FC_TR_v_FW","lfcSE_TR_v_FW","stat_TR_v_FW","pvalue_TR_v_FW","padj_TR_v_FW","baseMean_TR_v_BW","log2FC_TR_v_BW","lfcSE_TR_v_BW","stat_TR_v_BW","pvalue_TR_v_BW","padj_TR_v_BW","Trinity_contigID","Trinity_gene","dammit_ID","NCBI_Fhet"
"95472","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i17","TRINITY_DN127703_c0_g4_","Transcript_243976","gi|831483241|ref|XP_012733901.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95473","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g1_i12","TRINITY_DN127703_c0_g1_","Transcript_243955","gi|831483235|ref|XP_012733885.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95474","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g1_i6","TRINITY_DN127703_c0_g1","Transcript_243949","gi|831483235|ref|XP_012733885.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95475","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g1_i14","TRINITY_DN127703_c0_g1_","Transcript_243957","gi|831483235|ref|XP_012733885.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95476","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g1_i8","TRINITY_DN127703_c0_g1","Transcript_243951","gi|831483241|ref|XP_012733901.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95477","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i24","TRINITY_DN127703_c0_g4_","Transcript_243983","gi|831483241|ref|XP_012733901.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95478","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g1_i12","TRINITY_DN127703_c0_g1_","Transcript_243955","gi|831483238|ref|XP_012733893.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95479","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i8","TRINITY_DN127703_c0_g4","Transcript_243967","gi|831483241|ref|XP_012733901.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95480","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i10","TRINITY_DN127703_c0_g4_","Transcript_243969","gi|831483235|ref|XP_012733885.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95481","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i3","TRINITY_DN127703_c0_g4","Transcript_243962","gi|831483235|ref|XP_012733885.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95482","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i17","TRINITY_DN127703_c0_g4_","Transcript_243976","gi|831483238|ref|XP_012733893.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95483","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i15","TRINITY_DN127703_c0_g4_","Transcript_243974","gi|831483241|ref|XP_012733901.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95484","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i16","TRINITY_DN127703_c0_g4_","Transcript_243975","gi|831483238|ref|XP_012733893.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95485","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i24","TRINITY_DN127703_c0_g4_","Transcript_243983","gi|831483238|ref|XP_012733893.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95486","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i18","TRINITY_DN127703_c0_g4_","Transcript_243977","gi|831483241|ref|XP_012733901.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95487","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i21","TRINITY_DN127703_c0_g4_","Transcript_243980","gi|831483235|ref|XP_012733885.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95488","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i25","TRINITY_DN127703_c0_g4_","Transcript_243984","gi|831483238|ref|XP_012733893.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95489","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g1_i14","TRINITY_DN127703_c0_g1_","Transcript_243957","gi|831483238|ref|XP_012733893.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95490","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g1_i8","TRINITY_DN127703_c0_g1","Transcript_243951","gi|831483238|ref|XP_012733893.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95491","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i2","TRINITY_DN127703_c0_g4","Transcript_243961","gi|831483235|ref|XP_012733885.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95492","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g1_i8","TRINITY_DN127703_c0_g1","Transcript_243951","gi|831483235|ref|XP_012733885.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95493","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g1_i7","TRINITY_DN127703_c0_g1","Transcript_243950","gi|831483241|ref|XP_012733901.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95494","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g1_i6","TRINITY_DN127703_c0_g1","Transcript_243949","gi|831483238|ref|XP_012733893.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95495","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g1_i2","TRINITY_DN127703_c0_g1","Transcript_243945","gi|831483241|ref|XP_012733901.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95496","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i22","TRINITY_DN127703_c0_g4_","Transcript_243981","gi|831483238|ref|XP_012733893.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95497","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i15","TRINITY_DN127703_c0_g4_","Transcript_243974","gi|831483238|ref|XP_012733893.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95498","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i17","TRINITY_DN127703_c0_g4_","Transcript_243976","gi|831483235|ref|XP_012733885.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95499","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i11","TRINITY_DN127703_c0_g4_","Transcript_243970","gi|831483235|ref|XP_012733885.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95500","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i1","TRINITY_DN127703_c0_g4","Transcript_243960","gi|831483235|ref|XP_012733885.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95501","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i11","TRINITY_DN127703_c0_g4_","Transcript_243970","gi|831483241|ref|XP_012733901.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95502","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i10","TRINITY_DN127703_c0_g4_","Transcript_243969","gi|831483238|ref|XP_012733893.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95503","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g1_i7","TRINITY_DN127703_c0_g1","Transcript_243950","gi|831483238|ref|XP_012733893.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95504","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i7","TRINITY_DN127703_c0_g4","Transcript_243966","gi|831483235|ref|XP_012733885.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95505","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g1_i14","TRINITY_DN127703_c0_g1_","Transcript_243957","gi|831483241|ref|XP_012733901.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95506","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g1_i9","TRINITY_DN127703_c0_g1","Transcript_243952","gi|831483235|ref|XP_012733885.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95507","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g1_i7","TRINITY_DN127703_c0_g1","Transcript_243950","gi|831483235|ref|XP_012733885.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95508","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i23","TRINITY_DN127703_c0_g4_","Transcript_243982","gi|831483238|ref|XP_012733893.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95509","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i4","TRINITY_DN127703_c0_g4","Transcript_243963","gi|831483241|ref|XP_012733901.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95510","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i15","TRINITY_DN127703_c0_g4_","Transcript_243974","gi|831483235|ref|XP_012733885.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95511","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i18","TRINITY_DN127703_c0_g4_","Transcript_243977","gi|831483238|ref|XP_012733893.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95512","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i19","TRINITY_DN127703_c0_g4_","Transcript_243978","gi|831483241|ref|XP_012733901.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95513","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i12","TRINITY_DN127703_c0_g4_","Transcript_243971","gi|831483241|ref|XP_012733901.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95514","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g1_i2","TRINITY_DN127703_c0_g1","Transcript_243945","gi|831483235|ref|XP_012733885.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95515","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i13","TRINITY_DN127703_c0_g4_","Transcript_243972","gi|831483238|ref|XP_012733893.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95516","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g1_i14","TRINITY_DN127703_c0_g1_","Transcript_243957","gi|831483241|ref|XP_012733901.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95517","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g1_i2","TRINITY_DN127703_c0_g1","Transcript_243945","gi|831483238|ref|XP_012733893.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95518","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i5","TRINITY_DN127703_c0_g4","Transcript_243964","gi|831483241|ref|XP_012733901.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95519","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i1","TRINITY_DN127703_c0_g4","Transcript_243960","gi|831483241|ref|XP_012733901.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95520","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i22","TRINITY_DN127703_c0_g4_","Transcript_243981","gi|831483241|ref|XP_012733901.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
