"","GeneID","F_heteroclitusMDPP_BW_1.quant","F_heteroclitusMDPP_BW_2.quant","F_heteroclitusMDPP_BW_3.quant","F_heteroclitusMDPP_FW_1.quant","F_heteroclitusMDPP_FW_2.quant","F_heteroclitusMDPP_FW_3.quant","F_heteroclitusMDPP_transfer_1.quant","F_heteroclitusMDPP_transfer_2.quant","F_heteroclitusMDPP_transfer_3.quant","baseMean_TR_v_FW","log2FC_TR_v_FW","lfcSE_TR_v_FW","stat_TR_v_FW","pvalue_TR_v_FW","padj_TR_v_FW","baseMean_TR_v_BW","log2FC_TR_v_BW","lfcSE_TR_v_BW","stat_TR_v_BW","pvalue_TR_v_BW","padj_TR_v_BW","Trinity_contigID","Trinity_gene","dammit_ID","NCBI_Fhet"
"144977","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831542838|ref|XP_012725280.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X1 [Fundulus heteroclitus]"
"144978","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831522495|ref|XP_012718008.1| PREDICTED: protein naked cuticle homolog 2 [Fundulus heteroclitus]"
"144979","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831542840|ref|XP_012725282.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X2 [Fundulus heteroclitus]"
"144980","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831542842|ref|XP_012725283.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X3 [Fundulus heteroclitus]"
"144981","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831473904|ref|XP_012715046.1| PREDICTED: zinc finger protein 711 [Fundulus heteroclitus]"
"144982","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831542842|ref|XP_012725283.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X3 [Fundulus heteroclitus]"
"144983","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831479008|ref|XP_012718708.1| PREDICTED: SKI/DACH domain-containing protein 1 [Fundulus heteroclitus]"
"144984","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831516246|ref|XP_012715839.1| PREDICTED: protein FAM76B, partial [Fundulus heteroclitus]"
"144985","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831516246|ref|XP_012715839.1| PREDICTED: protein FAM76B, partial [Fundulus heteroclitus]"
"144986","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831542840|ref|XP_012725282.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X2 [Fundulus heteroclitus]"
"144987","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831542842|ref|XP_012725283.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X3 [Fundulus heteroclitus]"
"144988","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831516246|ref|XP_012715839.1| PREDICTED: protein FAM76B, partial [Fundulus heteroclitus]"
"144989","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831542840|ref|XP_012725282.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X2 [Fundulus heteroclitus]"
"144990","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831542838|ref|XP_012725280.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X1 [Fundulus heteroclitus]"
"144991","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831479008|ref|XP_012718708.1| PREDICTED: SKI/DACH domain-containing protein 1 [Fundulus heteroclitus]"
"144992","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831542842|ref|XP_012725283.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X3 [Fundulus heteroclitus]"
"144993","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831479008|ref|XP_012718708.1| PREDICTED: SKI/DACH domain-containing protein 1 [Fundulus heteroclitus]"
"144994","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831542842|ref|XP_012725283.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X3 [Fundulus heteroclitus]"
"144995","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831473904|ref|XP_012715046.1| PREDICTED: zinc finger protein 711 [Fundulus heteroclitus]"
"144996","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831542838|ref|XP_012725280.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X1 [Fundulus heteroclitus]"
"144997","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831516246|ref|XP_012715839.1| PREDICTED: protein FAM76B, partial [Fundulus heteroclitus]"
"144998","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831516246|ref|XP_012715839.1| PREDICTED: protein FAM76B, partial [Fundulus heteroclitus]"
"144999","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831538994|ref|XP_012723859.1| PREDICTED: chromodomain-helicase-DNA-binding protein 8 isoform X2 [Fundulus heteroclitus]"
"145000","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831542840|ref|XP_012725282.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X2 [Fundulus heteroclitus]"
"145001","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831516246|ref|XP_012715839.1| PREDICTED: protein FAM76B, partial [Fundulus heteroclitus]"
"145002","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831542838|ref|XP_012725280.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X1 [Fundulus heteroclitus]"
"145003","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831542838|ref|XP_012725280.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X1 [Fundulus heteroclitus]"
"145004","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831542842|ref|XP_012725283.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X3 [Fundulus heteroclitus]"
"145005","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831542842|ref|XP_012725283.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X3 [Fundulus heteroclitus]"
"145006","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831516246|ref|XP_012715839.1| PREDICTED: protein FAM76B, partial [Fundulus heteroclitus]"
"145007","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831542840|ref|XP_012725282.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X2 [Fundulus heteroclitus]"
"145008","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831528234|ref|XP_012720044.1| PREDICTED: bromo adjacent homology domain-containing 1 protein [Fundulus heteroclitus]"
"145009","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831473901|ref|XP_012714987.1| PREDICTED: zinc finger protein 711 [Fundulus heteroclitus]"
"145010","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831542842|ref|XP_012725283.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X3 [Fundulus heteroclitus]"
"145011","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831479008|ref|XP_012718708.1| PREDICTED: SKI/DACH domain-containing protein 1 [Fundulus heteroclitus]"
"145012","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831542838|ref|XP_012725280.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X1 [Fundulus heteroclitus]"
"145013","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831542842|ref|XP_012725283.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X3 [Fundulus heteroclitus]"
"145014","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831516246|ref|XP_012715839.1| PREDICTED: protein FAM76B, partial [Fundulus heteroclitus]"
"145015","HelroP84957","0","0","0","0","0","6.59674433727654","24.1017116296303","63.2867179446708","15.9359387828508",12.2134569660476,3.92348014354051,1.68587463915397,2.32726683966813,0.0199510675251178,0.685039099296986,12.2134569660476,7.76169692117076,1.98205285487698,3.91598887086818,9.0034401352519e-05,0.0359568396260766,"TRINITY_DN209014_c5_g1_i1","TRINITY_DN209014_c5_g1","Transcript_365363","gi|831479008|ref|XP_012718708.1| PREDICTED: SKI/DACH domain-containing protein 1 [Fundulus heteroclitus]"
"37850","ENSXMAP00000000893","16.2451944860636","10.8614580945168","19.7829939722769","121.479639073757","57.6229987977472","139.84487940305","11.1639829374418","710.98564880022","54.1018880612109",126.898742625143,1.27451078074926,1.03852089512295,1.22723653104578,0.219733702798418,0.999998503496747,126.898742625143,4.0395292865805,1.03817499684667,3.8909907278157,9.98357484042058e-05,0.0385348775780165,"TRINITY_DN213547_c2_g1_i1","TRINITY_DN213547_c2_g1","Transcript_370057","gi|831487211|ref|XP_012705755.1| PREDICTED: interferon-induced very large GTPase 1-like isoform X1 [Fundulus heteroclitus]"
"37851","ENSXMAP00000000893","16.2451944860636","10.8614580945168","19.7829939722769","121.479639073757","57.6229987977472","139.84487940305","11.1639829374418","710.98564880022","54.1018880612109",126.898742625143,1.27451078074926,1.03852089512295,1.22723653104578,0.219733702798418,0.999998503496747,126.898742625143,4.0395292865805,1.03817499684667,3.8909907278157,9.98357484042058e-05,0.0385348775780165,"TRINITY_DN213547_c2_g3_i1","TRINITY_DN213547_c2_g3","Transcript_370059","gi|831512245|ref|XP_012714501.1| PREDICTED: interferon-induced very large GTPase 1-like isoform X2 [Fundulus heteroclitus]"
"37852","ENSXMAP00000000893","16.2451944860636","10.8614580945168","19.7829939722769","121.479639073757","57.6229987977472","139.84487940305","11.1639829374418","710.98564880022","54.1018880612109",126.898742625143,1.27451078074926,1.03852089512295,1.22723653104578,0.219733702798418,0.999998503496747,126.898742625143,4.0395292865805,1.03817499684667,3.8909907278157,9.98357484042058e-05,0.0385348775780165,"TRINITY_DN213547_c2_g1_i1","TRINITY_DN213547_c2_g1","Transcript_370057","gi|831512506|ref|XP_012714588.1| PREDICTED: interferon-induced very large GTPase 1-like [Fundulus heteroclitus]"
"37853","ENSXMAP00000000893","16.2451944860636","10.8614580945168","19.7829939722769","121.479639073757","57.6229987977472","139.84487940305","11.1639829374418","710.98564880022","54.1018880612109",126.898742625143,1.27451078074926,1.03852089512295,1.22723653104578,0.219733702798418,0.999998503496747,126.898742625143,4.0395292865805,1.03817499684667,3.8909907278157,9.98357484042058e-05,0.0385348775780165,"TRINITY_DN213547_c2_g3_i5","TRINITY_DN213547_c2_g3","Transcript_370068","gi|831487211|ref|XP_012705755.1| PREDICTED: interferon-induced very large GTPase 1-like isoform X1 [Fundulus heteroclitus]"
"37854","ENSXMAP00000000893","16.2451944860636","10.8614580945168","19.7829939722769","121.479639073757","57.6229987977472","139.84487940305","11.1639829374418","710.98564880022","54.1018880612109",126.898742625143,1.27451078074926,1.03852089512295,1.22723653104578,0.219733702798418,0.999998503496747,126.898742625143,4.0395292865805,1.03817499684667,3.8909907278157,9.98357484042058e-05,0.0385348775780165,"TRINITY_DN213547_c2_g6_i1","TRINITY_DN213547_c2_g6","Transcript_370073","gi|831487214|ref|XP_012705756.1| PREDICTED: interferon-induced very large GTPase 1-like isoform X2 [Fundulus heteroclitus]"
"37855","ENSXMAP00000000893","16.2451944860636","10.8614580945168","19.7829939722769","121.479639073757","57.6229987977472","139.84487940305","11.1639829374418","710.98564880022","54.1018880612109",126.898742625143,1.27451078074926,1.03852089512295,1.22723653104578,0.219733702798418,0.999998503496747,126.898742625143,4.0395292865805,1.03817499684667,3.8909907278157,9.98357484042058e-05,0.0385348775780165,"TRINITY_DN213547_c2_g1_i1","TRINITY_DN213547_c2_g1","Transcript_370057","gi|831487217|ref|XP_012705757.1| PREDICTED: interferon-induced very large GTPase 1-like isoform X3 [Fundulus heteroclitus]"
"37856","ENSXMAP00000000893","16.2451944860636","10.8614580945168","19.7829939722769","121.479639073757","57.6229987977472","139.84487940305","11.1639829374418","710.98564880022","54.1018880612109",126.898742625143,1.27451078074926,1.03852089512295,1.22723653104578,0.219733702798418,0.999998503496747,126.898742625143,4.0395292865805,1.03817499684667,3.8909907278157,9.98357484042058e-05,0.0385348775780165,"TRINITY_DN213547_c2_g3_i1","TRINITY_DN213547_c2_g3","Transcript_370059","gi|831512242|ref|XP_012714500.1| PREDICTED: interferon-induced very large GTPase 1-like isoform X1 [Fundulus heteroclitus]"
"37857","ENSXMAP00000000893","16.2451944860636","10.8614580945168","19.7829939722769","121.479639073757","57.6229987977472","139.84487940305","11.1639829374418","710.98564880022","54.1018880612109",126.898742625143,1.27451078074926,1.03852089512295,1.22723653104578,0.219733702798418,0.999998503496747,126.898742625143,4.0395292865805,1.03817499684667,3.8909907278157,9.98357484042058e-05,0.0385348775780165,"TRINITY_DN213547_c2_g1_i1","TRINITY_DN213547_c2_g1","Transcript_370057","gi|831487214|ref|XP_012705756.1| PREDICTED: interferon-induced very large GTPase 1-like isoform X2 [Fundulus heteroclitus]"
"37858","ENSXMAP00000000893","16.2451944860636","10.8614580945168","19.7829939722769","121.479639073757","57.6229987977472","139.84487940305","11.1639829374418","710.98564880022","54.1018880612109",126.898742625143,1.27451078074926,1.03852089512295,1.22723653104578,0.219733702798418,0.999998503496747,126.898742625143,4.0395292865805,1.03817499684667,3.8909907278157,9.98357484042058e-05,0.0385348775780165,"TRINITY_DN213547_c2_g6_i1","TRINITY_DN213547_c2_g6","Transcript_370073","gi|831487211|ref|XP_012705755.1| PREDICTED: interferon-induced very large GTPase 1-like isoform X1 [Fundulus heteroclitus]"
"24978","ENSORLP00000007690","91.5663044669953","115.424916812122","157.600879553461","49.3120809307121","23.8272162711144","83.5202577611074","42.4917819954837","21.3873393436215","24.219489727941",67.7055852069509,-0.87756214014581,0.550555942084726,-1.59395635041709,0.11094581177322,0.999998503496747,67.7055852069509,-2.07930851711476,0.543687017123634,-3.82445865291266,0.00013105973736519,0.0489378383780498,"TRINITY_DN213073_c2_g1_i1","TRINITY_DN213073_c2_g1","Transcript_280810","gi|831548292|ref|XP_012727250.1| PREDICTED: structural maintenance of chromosomes protein 4 [Fundulus heteroclitus]"
"120273","gi|831507124|ref|XP_012712783.1| PREDICTED: protein FAM134A [Fundulus heteroclitus]","0","0","0","11.2701134733649","0","14.2983781794055","50.2863863958984","11.8598778890052","8.51404267619476",10.6920887348743,1.42791883515784,1.49260879809271,0.956659800600449,0.338738994513119,0.999998503496747,10.6920887348743,7.19365055891787,1.88105148793171,3.82427094902521,0.000131159615074954,0.0489378383780498,"TRINITY_DN204092_c5_g1_i5","TRINITY_DN204092_c5_g1","Transcript_359306","gi|831507124|ref|XP_012712783.1| PREDICTED: protein FAM134A [Fundulus heteroclitus]"
